name,position,team,clean_sheets,goals_conceded,goals_scored,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,team_a_score,team_h_score,total_points,value,was_home,yellow_cards,GW,matchFile,homeTeamID,awayTeamID,goals_scored_distribution
Sam Johnstone,GK,Crystal Palace,0,0,0,0,4,0,0,0,0,1,2,0,45,False,0,1,BRECRY,6,3,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jonny Evans,DEF,Man Utd,0,0,0,9,9,0,0,0,0,0,1,1,45,True,0,1,MNUFUL,13,8,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Mohamed Salah,MID,Liverpool,1,0,1,90,10,0,0,0,0,2,0,14,125,False,0,1,IPSLIV,11,9,"{""0"": 0.42670832057457514, ""1"": 0.45053788663093763, ""2"": 0.11546904425618694, ""3"": 0.007284748538301453}"
Timothy Castagne,DEF,Fulham,0,0,0,0,14,0,0,0,0,0,1,0,45,False,0,1,MNUFUL,8,13,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Tariq Lamptey,DEF,Brighton,0,0,0,0,8,0,0,0,0,3,0,0,45,False,0,1,EVEBHA,4,7,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Ola Aina,DEF,Nott'm Forest,0,0,0,53,3,0,0,0,0,1,1,1,45,True,0,1,NOTBOU,15,2,"{""0"": 0.9790111165493729, ""1"": 0.02098888345062755, ""3"": 0, ""2"": 0}"
Taiwo Awoniyi,FWD,Nott'm Forest,0,1,0,18,3,0,0,0,0,1,1,1,60,True,0,1,NOTBOU,15,2,"{""0"": 0.8849385082721712, ""1"": 0.1150614917278292, ""3"": 0, ""2"": 0}"
Leandro Trossard,MID,Arsenal,0,0,0,10,20,0,0,0,0,0,2,1,70,True,0,1,ARSWOV,1,19,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jacob Greaves,DEF,Ipswich,0,2,0,90,12,0,0,0,0,2,0,1,40,True,0,1,IPSLIV,9,11,"{""0"": 0.9063503936689721, ""1"": 0.09173283934362306, ""2"": 0.0019167669874055326, ""3"": 0}"
Alfie Whiteman,GK,Spurs,0,0,0,0,11,0,0,0,0,1,1,0,40,False,0,1,LCITOT,17,10,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Séamus Coleman,DEF,Everton,0,0,0,0,5,0,0,0,0,3,0,0,45,True,0,1,EVEBHA,7,4,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Fabian Schär,DEF,Newcastle,0,0,0,27,17,0,0,0,1,0,1,-2,55,True,0,1,NEWSOU,14,16,"{""0"": 0.9636276289820673, ""1"": 0.036372371017933114, ""3"": 0, ""2"": 0}"
Nicolas Jackson,FWD,Chelsea,0,1,0,65,13,0,0,0,0,2,0,2,75,True,0,1,CHEMNC,5,12,"{""0"": 0.5330557823181155, ""1"": 0.466944217681885, ""3"": 0, ""2"": 0}"
Joe White,MID,Newcastle,0,0,0,0,17,0,0,0,0,0,1,0,45,True,0,1,NEWSOU,14,16,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jamie Vardy,FWD,Leicester,0,1,1,78,18,0,0,0,0,1,1,8,55,True,0,1,LCITOT,10,17,"{""0"": 0.35748357703185213, ""1"": 0.482041604719637, ""2"": 0.16047481824851154, ""3"": 0}"
Miguel Almirón Rejala,MID,Newcastle,0,0,0,0,17,0,0,0,0,0,1,0,60,True,0,1,NEWSOU,14,16,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
James Garner,MID,Everton,0,0,0,0,5,0,0,0,0,3,0,0,50,True,0,1,EVEBHA,7,4,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Marcus Tavernier,MID,Bournemouth,0,1,0,90,16,0,0,0,0,1,1,2,55,False,0,1,NOTBOU,0,15,"{""0"": 0.6287357543453087, ""1"": 0.32877399874796304, ""2"": 0.040407259350936, ""3"": 0.002082987555793503}"
Lewis Dobbin,MID,Aston Villa,0,0,0,0,19,0,0,0,0,2,1,0,50,False,0,1,WHUAVL,2,18,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Viljami Sinisalo,GK,Aston Villa,0,0,0,0,19,0,0,0,0,2,1,0,40,False,0,1,WHUAVL,2,18,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Omari Kellyman,MID,Chelsea,0,0,0,0,13,0,0,0,0,2,0,0,45,True,0,1,CHEMNC,5,12,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Daniel Castelo Podence,MID,Wolves,0,0,0,15,1,0,0,0,0,0,2,1,55,False,0,1,ARSWOV,19,0,"{""0"": 0.9621853306889536, ""1"": 0.03781466931104682, ""3"": 0, ""2"": 0}"
Martial Godo,MID,Fulham,0,0,0,0,14,0,0,0,0,0,1,0,45,False,0,1,MNUFUL,8,13,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Harrison Reed,MID,Fulham,0,0,0,1,14,0,0,0,0,0,1,1,50,False,0,1,MNUFUL,8,13,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Guido Rodríguez,MID,West Ham,0,2,0,84,2,0,0,0,0,2,1,2,50,True,0,1,WHUAVL,18,1,"{""0"": 0.979333093389869, ""1"": 0.020666906610131486, ""3"": 0, ""2"": 0}"
Will Alves,MID,Leicester,0,0,0,0,18,0,0,0,0,1,1,0,45,True,0,1,LCITOT,10,17,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Carlos Baleba,MID,Brighton,0,0,0,0,8,0,0,0,0,3,0,0,50,False,0,1,EVEBHA,4,7,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
James Hill,DEF,Bournemouth,0,0,0,0,16,0,0,0,0,1,1,0,40,False,0,1,NOTBOU,0,15,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
David Datro Fofana,FWD,Chelsea,0,0,0,0,13,0,0,0,0,2,0,0,55,True,0,1,CHEMNC,5,12,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Ryan Fraser,MID,Newcastle,0,0,0,0,17,0,0,0,0,0,1,0,50,True,0,1,NEWSOU,14,16,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Ângelo Gabriel Borges Damaceno,MID,Chelsea,0,0,0,0,13,0,0,0,0,2,0,0,45,True,0,1,CHEMNC,5,12,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Nathan Patterson,DEF,Everton,0,0,0,0,5,0,0,0,0,3,0,0,45,True,0,1,EVEBHA,7,4,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Robin Olsen,GK,Aston Villa,0,0,0,0,19,0,0,0,0,2,1,0,45,False,0,1,WHUAVL,2,18,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Mathias Jensen,MID,Brentford,0,1,0,83,7,0,0,0,0,1,2,2,55,True,0,1,BRECRY,3,6,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Bart Verbruggen,GK,Brighton,0,0,0,0,8,0,0,0,0,3,0,0,45,False,0,1,EVEBHA,4,7,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Dango Ouattara,MID,Bournemouth,0,1,0,68,16,0,0,0,0,1,1,2,50,False,0,1,NOTBOU,0,15,"{""0"": 0.7806689739227297, ""1"": 0.21933102607727073, ""3"": 0, ""2"": 0}"
Emmanuel Dennis,FWD,Nott'm Forest,0,0,0,0,3,0,0,0,0,1,1,0,50,True,0,1,NOTBOU,15,2,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Yehor Yarmoliuk,MID,Brentford,0,0,0,0,7,0,0,0,0,1,2,0,45,True,0,1,BRECRY,3,6,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Julián Álvarez,FWD,Man City,0,0,0,0,6,0,0,0,0,2,0,0,70,False,0,1,CHEMNC,12,5,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Tyler Dibling,MID,Southampton,0,0,0,20,15,0,0,0,0,0,1,1,45,False,0,1,NEWSOU,16,14,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Paul Onuachu,FWD,Southampton,0,0,0,0,15,0,0,0,0,0,1,0,50,False,0,1,NEWSOU,16,14,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Bobby Clark,MID,Liverpool,0,0,0,0,10,0,0,0,0,2,0,0,45,False,0,1,IPSLIV,11,9,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Kieran Tierney,DEF,Arsenal,0,0,0,0,20,0,0,0,0,0,2,0,45,True,0,1,ARSWOV,1,19,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Darwin Núñez Ribeiro,FWD,Liverpool,0,0,0,0,10,0,0,0,0,2,0,0,75,False,0,1,IPSLIV,11,9,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Josh Bowler,MID,Nott'm Forest,0,0,0,0,3,0,0,0,0,1,1,0,45,True,0,1,NOTBOU,15,2,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Sugawara Yukinari,DEF,Southampton,0,1,0,45,15,0,0,0,0,0,1,1,45,False,0,1,NEWSOU,16,14,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Aaron Wan-Bissaka,DEF,West Ham,0,0,0,0,2,0,0,0,0,2,1,0,45,True,0,1,WHUAVL,18,1,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Bobby De Cordova-Reid,MID,Leicester,0,1,0,85,18,0,0,0,0,1,1,2,55,True,0,1,LCITOT,10,17,"{""0"": 0.9378367438912394, ""1"": 0.062163256108761056, ""3"": 0, ""2"": 0}"
Nathan Broadhead,MID,Ipswich,0,0,0,0,12,0,0,0,0,2,0,0,50,True,0,1,IPSLIV,9,11,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Matheus Luiz Nunes,MID,Man City,0,0,0,0,6,0,0,0,0,2,0,0,50,False,0,1,CHEMNC,12,5,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jake O'Brien,DEF,Everton,0,0,0,0,5,0,0,0,0,3,0,0,50,True,0,1,EVEBHA,7,4,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Cameron Peupion,MID,Brighton,0,0,0,0,8,0,0,0,0,3,0,0,45,False,0,1,EVEBHA,4,7,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Kosta Nedeljković,DEF,Aston Villa,0,0,0,8,19,0,0,0,0,2,1,1,40,False,0,1,WHUAVL,2,18,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jay Stansfield,FWD,Fulham,0,0,0,1,14,0,0,0,0,0,1,1,50,False,0,1,MNUFUL,8,13,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Nikola Milenković,DEF,Nott'm Forest,0,0,0,0,3,0,0,0,0,1,1,0,45,True,0,1,NOTBOU,15,2,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Sepp van den Berg,DEF,Liverpool,0,0,0,0,10,0,0,0,0,2,0,0,40,False,0,1,IPSLIV,11,9,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Kevin Mbabu,DEF,Fulham,0,0,0,0,14,0,0,0,0,0,1,0,40,False,0,1,MNUFUL,8,13,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Malang Sarr,DEF,Chelsea,0,0,0,0,13,0,0,0,0,2,0,0,45,True,0,1,CHEMNC,5,12,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jarrad Branthwaite,DEF,Everton,0,0,0,0,5,0,0,0,0,3,0,0,50,True,0,1,EVEBHA,7,4,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Mats Wieffer,MID,Brighton,1,0,0,90,8,0,0,0,0,3,0,6,50,False,0,1,EVEBHA,4,7,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Kyle Walker,DEF,Man City,0,0,0,0,6,0,0,0,0,2,0,0,55,False,0,1,CHEMNC,12,5,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Shea Charles,MID,Southampton,0,0,0,0,15,0,0,0,0,0,1,0,45,False,0,1,NEWSOU,16,14,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Samuel Edozie,MID,Southampton,0,0,0,45,15,0,0,0,0,0,1,0,50,False,1,1,NEWSOU,16,14,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Robert Sánchez,GK,Chelsea,0,2,0,90,13,0,0,0,0,2,0,2,45,True,0,1,CHEMNC,5,12,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Sergio Reguilón,DEF,Spurs,0,0,0,0,11,0,0,0,0,1,1,0,45,False,0,1,LCITOT,17,10,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Conor Townsend,DEF,Ipswich,0,0,0,0,12,0,0,0,0,2,0,0,40,True,0,1,IPSLIV,9,11,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Ricardo Barbosa Pereira,DEF,Leicester,0,0,0,0,18,0,0,0,0,1,1,0,45,True,0,1,LCITOT,10,17,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Massimo Luongo,MID,Ipswich,0,1,0,64,12,0,0,0,0,2,0,2,45,True,0,1,IPSLIV,9,11,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Harvey Elliott,MID,Liverpool,0,0,0,0,10,0,0,0,0,2,0,0,55,False,0,1,IPSLIV,11,9,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Garang Kuol,MID,Newcastle,0,0,0,0,17,0,0,0,0,0,1,0,45,True,0,1,NEWSOU,14,16,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Rúben Gato Alves Dias,DEF,Man City,1,0,0,90,6,0,0,0,0,2,0,6,55,False,0,1,CHEMNC,12,5,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Romelu Lukaku Bolingoli,FWD,Chelsea,0,0,0,0,13,0,0,0,0,2,0,0,65,True,0,1,CHEMNC,5,12,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Ben Chilwell,DEF,Chelsea,0,0,0,0,13,0,0,0,0,2,0,0,50,True,0,1,CHEMNC,5,12,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
George Hirst,FWD,Ipswich,0,0,0,0,12,0,0,0,0,2,0,0,55,True,0,1,IPSLIV,9,11,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Daniel Jebbison,FWD,Bournemouth,0,0,0,21,16,0,0,0,0,1,1,1,45,False,0,1,NOTBOU,0,15,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Tyrick Mitchell,DEF,Crystal Palace,0,2,0,90,4,0,0,0,0,1,2,1,50,False,0,1,BRECRY,6,3,"{""0"": 0.8824697360396387, ""1"": 0.1175302639603617, ""3"": 0, ""2"": 0}"
Myles Peart-Harris,MID,Brentford,0,0,0,0,7,0,0,0,0,1,2,0,45,True,0,1,BRECRY,3,6,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Mahmoud Dahoud,MID,Brighton,0,0,0,0,8,0,0,0,0,3,0,0,50,False,0,1,EVEBHA,4,7,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jonathan Panzo,DEF,Nott'm Forest,0,0,0,0,3,0,0,0,0,1,1,0,40,True,0,1,NOTBOU,15,2,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Nico O'Reilly,MID,Man City,0,0,0,0,6,0,0,0,0,2,0,0,50,False,0,1,CHEMNC,12,5,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Aaron Ramsdale,GK,Arsenal,0,0,0,0,20,0,0,0,0,0,2,0,45,True,0,1,ARSWOV,1,19,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Moussa Diaby,MID,Aston Villa,0,0,0,0,19,0,0,0,0,2,1,0,65,False,0,1,WHUAVL,2,18,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Micky van de Ven,DEF,Spurs,0,1,0,90,11,0,0,0,0,1,1,2,45,False,0,1,LCITOT,17,10,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Igor Thiago Nascimento Rodrigues,FWD,Brentford,0,0,0,0,7,0,0,0,0,1,2,0,60,True,0,1,BRECRY,3,6,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Callum Hudson-Odoi,MID,Nott'm Forest,1,0,0,71,3,0,0,0,0,1,1,3,55,True,0,1,NOTBOU,15,2,"{""0"": 0.9352971492534996, ""1"": 0.06374774496731772, ""2"": 0.0009551057791832365, ""3"": 0}"
Armel Bella-Kotchap,DEF,Southampton,0,0,0,0,15,0,0,0,0,0,1,0,40,False,0,1,NEWSOU,16,14,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Rodrigo Martins Gomes,MID,Wolves,0,2,0,74,1,0,0,0,0,0,2,2,55,False,0,1,ARSWOV,19,0,"{""0"": 0.9459572620689871, ""1"": 0.05404273793101333, ""3"": 0, ""2"": 0}"
Lamare Bogarde,DEF,Aston Villa,0,0,0,0,19,0,0,0,0,2,1,0,40,False,0,1,WHUAVL,2,18,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Noussair Mazraoui,DEF,Man Utd,1,0,0,80,9,0,0,0,0,0,1,8,45,True,0,1,MNUFUL,13,8,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Cameron Archer,FWD,Southampton,0,0,0,19,15,0,0,0,0,0,1,1,50,False,0,1,NEWSOU,16,14,"{""0"": 0.815404294805609, ""1"": 0.175188104059532, ""2"": 0.0094076011348595, ""3"": 0}"
Ezri Konsa Ngoyo,DEF,Aston Villa,0,1,0,90,19,0,0,0,0,2,1,2,45,False,0,1,WHUAVL,2,18,"{""0"": 0.9266796931624415, ""1"": 0.07332030683755897, ""3"": 0, ""2"": 0}"
Pedro Porro,DEF,Spurs,0,1,1,90,11,0,0,0,0,1,1,9,55,False,0,1,LCITOT,17,10,"{""0"": 0.9063321128487589, ""1"": 0.09366788715124152, ""3"": 0, ""2"": 0}"
Alfie Devine,MID,Spurs,0,0,0,0,11,0,0,0,0,1,1,0,45,False,0,1,LCITOT,17,10,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Elkan Baggott,DEF,Ipswich,0,0,0,0,12,0,0,0,0,2,0,0,40,True,0,1,IPSLIV,9,11,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Erling Haaland,FWD,Man City,1,0,1,90,6,0,0,0,0,2,0,7,150,False,1,1,CHEMNC,12,5,"{""0"": 0.7403635692007229, ""1"": 0.24117674451929672, ""2"": 0.018459686279980972, ""3"": 0}"
Leif Davis,DEF,Ipswich,0,2,0,90,12,0,0,0,0,2,0,1,45,True,0,1,IPSLIV,9,11,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Virgil van Dijk,DEF,Liverpool,1,0,0,90,10,0,0,0,0,2,0,6,60,False,0,1,IPSLIV,11,9,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Konstantinos Mavropanos,DEF,West Ham,0,2,0,90,2,0,0,0,0,2,1,1,45,True,0,1,WHUAVL,18,1,"{""0"": 0.9787841029465201, ""1"": 0.02121589705348037, ""3"": 0, ""2"": 0}"
Matt Turner,GK,Nott'm Forest,0,0,0,0,3,0,0,0,0,1,1,0,40,True,0,1,NOTBOU,15,2,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Juan Larios López,DEF,Southampton,0,0,0,0,15,0,0,0,0,0,1,0,40,False,0,1,NEWSOU,16,14,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Harry Toffolo,DEF,Nott'm Forest,0,1,0,36,3,0,0,0,0,1,1,1,45,True,0,1,NOTBOU,15,2,"{""0"": 0.9827969484031203, ""1"": 0.01720305159688018, ""3"": 0, ""2"": 0}"
Toby Collyer,MID,Man Utd,0,0,0,0,9,0,0,0,0,0,1,0,45,True,0,1,MNUFUL,13,8,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Caleb Wiley,DEF,Chelsea,0,0,0,0,13,0,0,0,0,2,0,0,40,True,0,1,CHEMNC,5,12,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Ethan Pinnock,DEF,Brentford,0,1,0,90,7,1,0,0,0,1,2,0,45,True,0,1,BRECRY,3,6,"{""0"": 0.9907422224059703, ""1"": 0.009257777594030125, ""3"": 0, ""2"": 0}"
William Saliba,DEF,Arsenal,1,0,0,90,20,0,0,0,0,0,2,6,60,True,0,1,ARSWOV,1,19,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Altay Bayindir,GK,Man Utd,0,0,0,0,9,0,0,0,0,0,1,0,45,True,0,1,MNUFUL,13,8,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Rodrigo Bentancur,MID,Spurs,0,1,0,77,11,0,0,0,0,1,1,1,50,False,1,1,LCITOT,17,10,"{""0"": 0.7578388344358435, ""1"": 0.229666249504887, ""2"": 0.012340999706870914, ""3"": 0.00015391635239948853}"
Dominic Solanke-Mitchell,FWD,Spurs,0,1,0,90,11,0,0,0,0,1,1,2,75,False,0,1,LCITOT,17,10,"{""0"": 0.6924023976364965, ""1"": 0.2721828103642435, ""2"": 0.03409168993639644, ""3"": 0.0013231020628645118}"
Chris Richards,DEF,Crystal Palace,0,2,0,83,4,0,0,0,0,1,2,0,45,False,1,1,BRECRY,6,3,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Rayan Aït-Nouri,DEF,Wolves,0,2,0,83,1,0,0,0,0,0,2,1,45,False,0,1,ARSWOV,19,0,"{""0"": 0.9816646762192252, ""1"": 0.018335323780775292, ""3"": 0, ""2"": 0}"
James Justin,DEF,Leicester,0,1,0,90,18,0,0,0,0,1,1,2,45,True,0,1,LCITOT,10,17,"{""0"": 0.9158716052770617, ""1"": 0.08412839472293876, ""3"": 0, ""2"": 0}"
Joshua Zirkzee,FWD,Man Utd,0,0,1,29,9,0,0,0,0,0,1,8,70,True,0,1,MNUFUL,13,8,"{""0"": 0.9270774051547053, ""1"": 0.07292259484529517, ""3"": 0, ""2"": 0}"
Martin Ødegaard,MID,Arsenal,1,0,0,90,20,0,0,0,0,0,2,3,85,True,0,1,ARSWOV,1,19,"{""0"": 0.9849496316164734, ""1"": 0.015050368383527024, ""3"": 0, ""2"": 0}"
Cesare Casadei,MID,Chelsea,0,0,0,0,13,0,0,0,0,2,0,0,45,True,0,1,CHEMNC,5,12,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jaden Philogene,MID,Aston Villa,0,0,0,16,19,0,0,0,0,2,1,0,55,False,1,1,WHUAVL,2,18,"{""0"": 0.9344421401619913, ""1"": 0.0655578598380091, ""3"": 0, ""2"": 0}"
Mario Lemina,MID,Wolves,0,2,0,90,1,0,0,0,0,0,2,2,50,False,0,1,ARSWOV,19,0,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Adam Wharton,MID,Crystal Palace,0,1,0,73,4,0,0,0,0,1,2,2,50,False,0,1,BRECRY,6,3,"{""0"": 0.9117366828745275, ""1"": 0.08576895480552402, ""2"": 0.002473862298646601, ""3"": 2.0500021302861937e-05}"
Luis Sinisterra,MID,Bournemouth,0,1,0,63,16,0,0,0,0,1,1,2,50,False,0,1,NOTBOU,0,15,"{""0"": 0.8521825430923595, ""1"": 0.14357911012890123, ""2"": 0.00423834677873991, ""3"": 0}"
Michael Keane,DEF,Everton,0,3,0,90,5,0,0,0,0,3,0,1,40,True,0,1,EVEBHA,7,4,"{""0"": 0.9919436462223532, ""1"": 0.00805635377764724, ""3"": 0, ""2"": 0}"
Omar Richards,DEF,Nott'm Forest,0,0,0,0,3,0,0,0,0,1,1,0,45,True,0,1,NOTBOU,15,2,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Álex Moreno Lopera,DEF,Aston Villa,0,0,0,0,19,0,0,0,0,2,1,0,45,False,0,1,WHUAVL,2,18,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Stephy Mavididi,MID,Leicester,0,0,0,11,18,0,0,0,0,1,1,1,55,True,0,1,LCITOT,10,17,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Anthony Gordon,MID,Newcastle,1,0,0,69,17,0,0,0,0,0,1,3,75,True,0,1,NEWSOU,14,16,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Diego Carlos Santos Silva,DEF,Aston Villa,0,0,0,0,19,0,0,0,0,2,1,0,45,False,0,1,WHUAVL,2,18,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Facundo Pellistri Rebollo,MID,Man Utd,0,0,0,0,9,0,0,0,0,0,1,0,50,True,0,1,MNUFUL,13,8,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Trent Alexander-Arnold,DEF,Liverpool,1,0,0,76,10,0,0,0,0,2,0,8,70,False,0,1,IPSLIV,11,9,"{""0"": 0.9446731768548491, ""1"": 0.05532682314515136, ""3"": 0, ""2"": 0}"
Josh King,MID,Fulham,0,0,0,0,14,0,0,0,0,0,1,0,45,False,0,1,MNUFUL,8,13,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Wanya Marçal-Madivádua,MID,Leicester,0,0,0,0,18,0,0,0,0,1,1,0,45,True,0,1,LCITOT,10,17,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jamal Lewis,DEF,Newcastle,0,0,0,0,17,0,0,0,0,0,1,0,40,True,0,1,NEWSOU,14,16,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jørgen Strand Larsen,FWD,Wolves,0,2,0,83,1,0,0,0,0,0,2,2,55,False,0,1,ARSWOV,19,0,"{""0"": 0.9212648048996928, ""1"": 0.07873519510030769, ""3"": 0, ""2"": 0}"
Jack Harrison,MID,Everton,0,2,0,84,5,0,0,0,0,3,0,2,55,True,0,1,EVEBHA,7,4,"{""0"": 0.8674446039530348, ""1"": 0.12665820259499647, ""2"": 0.005816330425169547, ""3"": 8.086302680013202e-05}"
Riccardo Calafiori,DEF,Arsenal,0,0,0,0,20,0,0,0,0,0,2,0,60,True,0,1,ARSWOV,1,19,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Luke Cundle,MID,Wolves,0,0,0,0,1,0,0,0,0,0,2,0,45,False,0,1,ARSWOV,19,0,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jan Bednarek,DEF,Southampton,0,1,0,80,15,0,0,0,0,0,1,2,40,False,0,1,NEWSOU,16,14,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
André Onana,GK,Man Utd,1,0,0,90,9,0,0,0,0,0,1,6,50,True,0,1,MNUFUL,13,8,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Odsonne Edouard,FWD,Crystal Palace,0,1,0,45,4,0,0,0,0,1,2,1,55,False,0,1,BRECRY,6,3,"{""0"": 0.9502385593950751, ""1"": 0.04976144060492538, ""3"": 0, ""2"": 0}"
